"included","table_id","priority","long_name","units","comment","questions & notes","out_name","standard_name","unconfirmed or proposed standard name","unformatted units","cell_methods","valid_min","valid_max","ok_min_mean_abs","ok_max_mean_abs","positive","type","dimensions","name","modeling_realm","frequency","cell_measures","flag_values","flag_meanings","OMIP priority","OMIP override"
0,"Omon",3,"Northward Ocean Heat Transport due to Diffussion","W","None","None","hfbasindiff","northward_ocean_heat_transport_due_to_diffusion","None","W","time: mean longitude: mean","None","None","None","None","None","real","latitude basin time","hfbasindiff","ocean","mon","None","None","None","",""
0,"LImon",3,"Permafrost Layer Thickness","m","where land over land: This is the mean thickness of the permafrost layer in the land portion of the grid cell.  Reported as 0.0 in permafrost-free regions.","None","tpf","permafrost_layer_thickness","None","m","time: mean area: mean where land","None","None","None","None","None","real","longitude latitude time","tpf","landIce land","mon","area: areacella","None","None","",""
0,"LImon",3,"Liquid Water Content of Permafrost Layer","kg m-2","where land over land, i.e., this is the total mass of liquid water contained within the permafrost layer within the land portion of a grid cell divided by the area of the land portion of the cell.","Why do you want to know mass of liquid water?  Are you studying the seaasonal melting/freezing cycle?  Don't you care about how much frozen water is tied up as permafrost?","pflw","liquid_water_content_of_permafrost_layer","None","kg m-2","time: mean area: mean where land","None","None","None","None","None","real","longitude latitude time","pflw","landIce land","mon","area: areacella","None","None","",""
0,"OImon",3,"Sea Ice Salinity","psu","When computing the time-mean here, the time-samples, weighted by the mass of sea ice in the grid cell, are accumulated and then divided by the sum of the weights.  Reported as ""missing"" in regions free of sea ice.","None","ssi","sea_ice_salinity","None","psu","time: mean (weighted by mass of sea ice)","None","None","None","None","None","real","longitude latitude time","ssi","seaIce","mon","area: areacello","None","None","",""
0,"OImon",3,"Age of Sea Ice","years","When computing the time-mean here, the time samples, weighted by the mass of sea ice in the grid cell, are accumulated and then divided by the sum of the weights.  Reported as ""missing"" in regions free of sea ice.","None","ageice","age_of_sea_ice","None","years","time: mean (weighted b mass of sea ice)","None","None","None","None","None","real","longitude latitude time","ageice","seaIce","mon","area: areacello","None","None","",""
0,"aero",3,"Dry Deposition Rate of Dry Aerosol Organic Matter","kg m-2 s-1","tendency of atmosphere mass content of organic dry aerosol due to dry deposition: This is the sum of dry deposition of POA and dry deposition of SOA (see next two entries). ""Mass"" refers to the mass of organic matter, not mass of organic carbon alone.","This should only be reported if POA and SOA cannot be separately reported.","dryoa","tendency_of_atmosphere_mass_content_of_particulate_organic_matter_dry_aerosol_due_to_dry_deposition","None","kg m-2 s-1","time: mean","None","None","None","None","None","real","longitude latitude time","dryoa","aerosol","mon","area: areacella","None","None","",""
0,"aero",3,"Dry Deposition Rate of Dry Aerosol Primary Organic Matter","kg m-2 s-1","None","None","drypoa","tendency_of_atmosphere_mass_content_of_primary_particulate_organic_matter_dry_aerosol_due_to_dry_deposition","None","kg m-2 s-1","time: mean","None","None","None","None","None","real","longitude latitude time","drypoa","aerosol","mon","area: areacella","None","None","",""
0,"aero",3,"Dry Deposition Rate of Dry Aerosol Secondary Organic Matter","kg m-2 s-1","None","None","drysoa","tendency_of_atmosphere_mass_content_of_secondary_particulate_organic_matter_dry_aerosol_due_to_dry_deposition","None","kg m-2 s-1","time: mean","None","None","None","None","None","real","longitude latitude time","drysoa","aerosol","mon","area: areacella","None","None","",""
0,"aero",3,"Dry Deposition Rate of Black Carbon Aerosol Mass","kg m-2 s-1","None","None","drybc","tendency_of_atmosphere_mass_content_of_black_carbon_dry_aerosol_due_to_dry_deposition","None","kg m-2 s-1","time: mean","None","None","None","None","None","real","longitude latitude time","drybc","aerosol","mon","area: areacella","None","None","",""
0,"aero",3,"Wet Deposition Rate of Dry Aerosol Organic Matter","kg m-2 s-1","tendency of atmosphere mass content of organic matter dry aerosols due to wet deposition: This is the sum of wet deposition of POA and wet deposition of SOA (see next two entries). ""Mass"" refers to the mass of organic matter, not mass of organic carbon alone.","This should only be reported if POA and SOA cannot be separately reported.","wetoa","tendency_of_atmosphere_mass_content_of_particulate_organic_matter_dry_aerosol_due_to_wet_deposition","None","kg m-2 s-1","time: mean","None","None","None","None","None","real","longitude latitude time","wetoa","aerosol","mon","area: areacella","None","None","",""
0,"aero",3,"Wet Deposition Rate of Dry Aerosol Primary Organic Matter","kg m-2 s-1","None","None","wetpoa","tendency_of_atmosphere_mass_content_of_primary_particulate_organic_matter_dry_aerosol_due_to_wet_deposition","None","kg m-2 s-1","time: mean","None","None","None","None","None","real","longitude latitude time","wetpoa","aerosol","mon","area: areacella","None","None","",""
0,"aero",3,"Wet Deposition Rate of Dry Aerosol Secondary Organic Matter","kg m-2 s-1","None","None","wetsoa","tendency_of_atmosphere_mass_content_of_secondary_particulate_organic_matter_dry_aerosol_due_to_wet_deposition","None","kg m-2 s-1","time: mean","None","None","None","None","None","real","longitude latitude time","wetsoa","aerosol","mon","area: areacella","None","None","",""
0,"aero",3,"Wet Deposition Rate of Black Carbon Aerosol Mass","kg m-2 s-1","None","None","wetbc","tendency_of_atmosphere_mass_content_of_black_carbon_dry_aerosol_due_to_wet_deposition","None","kg m-2 s-1","time: mean","None","None","None","None","None","real","longitude latitude time","wetbc","aerosol","mon","area: areacella","None","None","",""
0,"aero",3,"Dry Deposition Rate of SO2","kg m-2 s-1","None","None","dryso2","tendency_of_atmosphere_mass_content_of_sulfur_dioxide_due_to_dry_deposition","None","kg m-2 s-1","time: mean","None","None","None","None","None","real","longitude latitude time","dryso2","aerosol","mon","area: areacella","None","None","",""
0,"aero",3,"Dry Deposition Rate of DMS","kg m-2 s-1","None","omit if DMS is not dry deposited in the model.","drydms","tendency_of_atmosphere_mass_content_of_dimethyl_sulfide_due_to_dry_deposition","None","kg m-2 s-1","time: mean","None","None","None","None","None","real","longitude latitude time","drydms","aerosol","mon","area: areacella","None","None","",""
0,"aero",3,"Wet Deposition Rate of SO2","kg m-2 s-1","None","None","wetso2","tendency_of_atmosphere_mass_content_of_sulfur_dioxide_due_to_wet_deposition","None","kg m-2 s-1","time: mean","None","None","None","None","None","real","longitude latitude time","wetso2","aerosol","mon","area: areacella","None","None","",""
0,"aero",3,"Wet Deposition Rate of DMS","kg m-2 s-1","None","omit if DMS is not wet deposited in the model.","wetdms","tendency_of_atmosphere_mass_content_of_dimethyl_sulfide_due_to_wet_deposition","None","kg m-2 s-1","time: mean","None","None","None","None","None","real","longitude latitude time","wetdms","aerosol","mon","area: areacella","None","None","",""
0,"aero",3,"Dry Deposition Rate of NH3","kg m-2 s-1","None","None","drynh3","tendency_of_atmosphere_mass_content_of_ammonia_due_to_dry_deposition","None","kg m-2 s-1","time: mean","None","None","None","None","None","real","longitude latitude time","drynh3","aerosol","mon","area: areacella","None","None","",""
0,"aero",3,"Dry Deposition Rate of Seasalt","kg m-2 s-1","None","None","dryss","tendency_of_atmosphere_mass_content_of_seasalt_dry_aerosol_due_to_dry_deposition","None","kg m-2 s-1","time: mean","None","None","None","None","None","real","longitude latitude time","dryss","aerosol","mon","area: areacella","None","None","",""
0,"aero",3,"Wet Deposition Rate of Seasalt","kg m-2 s-1","None","None","wetss","tendency_of_atmosphere_mass_content_of_seasalt_dry_aerosol_due_to_wet_deposition","None","kg m-2 s-1","time: mean","None","None","None","None","None","real","longitude latitude time","wetss","aerosol","mon","area: areacella","None","None","",""
0,"aero",3,"Load of NH4","kg m-2","None","None","loadnh4","atmosphere_mass_content_of_ammonium_dry_aerosol","None","kg m-2","time: mean","None","None","None","None","None","real","longitude latitude time","loadnh4","aerosol","mon","area: areacella","None","None","",""
0,"aero",3,"Surface Concentration of Dry Aerosol Organic Matter","kg m-3","mass concentration of particulate organic matter dry aerosol in air in model lowest layer","The location of the model's lowest layer should be recorded in the netCDF output file.  This is the sum of concentrations of primary and secondary organic aerosol (see next two table entries), and therefore should only be reported if those two components cannot be separately reported.","sconcoa","mass_concentration_of_particulate_organic_matter_dry_aerosol_in_air","None","kg m-3","time: mean","None","None","None","None","None","real","longitude latitude alev1 time","sconcoa","aerosol","mon","area: areacella","None","None","",""
0,"aero",3,"Surface Concentration of Dry Aerosol Primary Organic Matter","kg m-3","mass concentration of primary particulate organic matter dry aerosol in air in model lowest layer","The location of the model's lowest layer should be recorded in the netCDF output file.","sconcpoa","mass_concentration_of_primary_particulate_organic_matter_dry_aerosol_in_air","None","kg m-3","time: mean","None","None","None","None","None","real","longitude latitude alev1 time","sconcpoa","aerosol","mon","area: areacella","None","None","",""
0,"aero",3,"Surface Concentration of Dry Aerosol Secondary Organic Matter","kg m-3","mass concentration of secondary particulate organic matter dry aerosol in air in model lowest layer.  If the model lumps SOA with POA, then their sum is reported as POA.","The location of the model's lowest layer should be recorded in the netCDF output file.","sconcsoa","mass_concentration_of_secondary_particulate_organic_matter_dry_aerosol_in_air","None","kg m-3","time: mean","None","None","None","None","None","real","longitude latitude alev1 time","sconcsoa","aerosol","mon","area: areacella","None","None","",""
0,"aero",3,"Surface Concentration of Black Carbon Aerosol","kg m-3","mass concentration of black carbon dry aerosol in air in model lowest layer","The location of the model's lowest layer should be recorded in the netCDF output file.","sconcbc","mass_concentration_of_black_carbon_dry_aerosol_in_air","None","kg m-3","time: mean","None","None","None","None","None","real","longitude latitude alev1 time","sconcbc","aerosol","mon","area: areacella","None","None","",""
0,"aero",3,"Surface Concentration of SO4","kg m-3","mass concentration of sulfate dry aerosol in air in model lowest layer.","The location of the model's lowest layer should be recorded in the netCDF output file.","sconcso4","mass_concentration_of_sulfate_dry_aerosol_in_air","None","kg m-3","time: mean","None","None","None","None","None","real","longitude latitude alev1 time","sconcso4","aerosol","mon","area: areacella","None","None","",""
0,"aero",3,"Surface Concentration of Dust","kg m-3","mass concentration of dust dry aerosol in air in model lowest layer","The location of the model's lowest layer should be recorded in the netCDF output file.","sconcdust","mass_concentration_of_dust_dry_aerosol_in_air","None","kg m-3","time: mean","None","None","None","None","None","real","longitude latitude alev1 time","sconcdust","aerosol","mon","area: areacella","None","None","",""
0,"aero",3,"Surface Concentration of Seasalt","kg m-3","mass concentration of seasalt dry aerosol in air in model lowest layer","The location of the model's lowest layer should be recorded in the netCDF output file.","sconcss","mass_concentration_of_seasalt_dry_aerosol_in_air","None","kg m-3","time: mean","None","None","None","None","None","real","longitude latitude alev1 time","sconcss","aerosol","mon","area: areacella","None","None","",""
0,"aero",3,"Surface Concentration of NO3","kg m-3","Mass concentration in model lowest layer","The location of the model's lowest layer should be recorded in the netCDF output file.","sconcno3","mass_concentration_of_nitrate_dry_aerosol_in_air","None","kg m-3","time: mean","None","None","None","None","None","real","longitude latitude alev1 time","sconcno3","aerosol","mon","area: areacella","None","None","",""
0,"aero",3,"Surface Concentration of NH4","kg m-3","Mass concentration in model lowest layer","The location of the model's lowest layer should be recorded in the netCDF output file.","sconcnh4","mass_concentration_of_ammonium_dry_aerosol_in_air","None","kg m-3","time: mean","None","None","None","None","None","real","longitude latitude alev1 time","sconcnh4","aerosol","mon","area: areacella","None","None","",""
